Fecha,Pasajeros,Origen,Destino,Tipo de trafico,Año,Mes
2015-01-01,4616,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,1
2015-02-01,3996,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,2
2015-03-01,5563,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,3
2015-04-01,7282,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,4
2015-05-01,7907,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,5
2015-06-01,6549,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,6
2015-07-01,8728,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,7
2015-08-01,10179,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,8
2015-09-01,8269,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,9
2015-10-01,8055,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,10
2015-11-01,6399,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,11
2015-12-01,6868,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,12
2016-01-01,7818,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,1
2016-02-01,6650,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,2
2016-03-01,8888,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,3
2016-04-01,8276,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,4
2016-05-01,9631,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,5
2016-06-01,8750,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,6
2016-07-01,11145,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,7
2016-08-01,12198,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,8
2016-09-01,10958,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,9
2016-10-01,9806,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,10
2016-11-01,8565,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,11
2016-12-01,8327,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,12
2017-01-01,8591,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,1
2017-02-01,7799,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,2
2017-03-01,8671,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,3
2017-04-01,9762,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,4
2017-05-01,9342,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,5
2017-06-01,9313,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,6
2017-07-01,11423,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,7
2017-08-01,13349,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,8
2017-09-01,10656,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,9
2017-10-01,10383,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,10
2017-11-01,9627,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,11
2017-12-01,9857,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,12
2018-01-01,10849,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,1
2018-02-01,8821,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,2
2018-03-01,10728,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,3
2018-04-01,9451,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,4
2018-05-01,10067,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,5
2018-06-01,9834,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,6
2018-07-01,12517,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,7
2018-08-01,13623,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,8
2018-09-01,12452,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,9
2018-10-01,12322,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,10
2018-11-01,9709,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,11
2018-12-01,10653,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,12
2019-01-01,10414,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,1
2019-02-01,10240,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,2
2019-03-01,11784,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,3
2019-04-01,11106,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,4
2019-05-01,10808,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,5
2019-06-01,12043,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,6
2019-07-01,14301,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,7
2019-08-01,14948,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,8
2019-09-01,13718,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,9
2019-10-01,12350,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,10
2019-11-01,10913,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,11
2019-12-01,12337,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,12
2020-01-01,11829,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,1
2020-02-01,11258,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,2
2020-03-01,5620,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,3
2020-04-01,14,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,4
2020-07-01,6110,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,7
2020-08-01,12754,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,8
2020-09-01,8169,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,9
2020-10-01,3680,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,10
2020-11-01,3390,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,11
2020-12-01,3874,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,12
2021-01-01,4155,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,1
2021-02-01,2820,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,2
2021-03-01,3584,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,3
2021-04-01,4448,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,4
2021-05-01,6697,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,5
2021-06-01,9694,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,6
2021-07-01,15702,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,7
2021-08-01,19352,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,8
2021-09-01,13313,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,9
2021-10-01,5153,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,10
2021-11-01,4860,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,11
2021-12-01,8474,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2021,12
2022-01-01,8909,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,1
2022-02-01,9725,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,2
2022-03-01,11662,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,3
2022-04-01,18024,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,4
2022-05-01,16922,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,5
2022-06-01,17372,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,6
2022-07-01,19894,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,7
2022-08-01,20099,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,8
2022-09-01,18257,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,9
2022-10-01,18478,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,10
2022-11-01,13412,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,11
2022-12-01,15098,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2022,12
2023-01-01,14860,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,1
2023-02-01,13093,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,2
2023-03-01,14843,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,3
2023-04-01,14508,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,4
2023-05-01,14477,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,5
2023-06-01,11968,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,6
2023-07-01,13617,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,7
2023-08-01,16340,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,8
2023-09-01,17028,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,9
2023-10-01,16458,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,10
2023-11-01,14236,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,11
2023-12-01,17952,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2023,12
2024-01-01,17175,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,1
2024-02-01,14157,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,2
2024-03-01,16126,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,3
2024-04-01,16428,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,4
2024-05-01,17031,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,5
2024-06-01,15510,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,6
2024-07-01,16791,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,7
2024-08-01,18037,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,8
2024-09-01,15885,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,9
2024-10-01,15842,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,10
2024-11-01,13111,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,11
2024-12-01,16412,LA PALMA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2024,12
2010-01-01,119824,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,1
2010-02-01,114344,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,2
2010-03-01,131637,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,3
2010-04-01,128378,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,4
2010-05-01,126144,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,5
2010-06-01,131632,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,6
2010-07-01,148480,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,7
2010-08-01,154919,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,8
2010-09-01,126340,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,9
2010-10-01,136611,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,10
2010-11-01,115360,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,11
2010-12-01,120016,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2010,12
2011-01-01,110334,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,1
2011-02-01,98933,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,2
2011-03-01,114563,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,3
2011-04-01,119852,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,4
2011-05-01,111730,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,5
2011-06-01,118808,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,6
2011-07-01,137196,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,7
2011-08-01,149743,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,8
2011-09-01,125116,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,9
2011-10-01,128701,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,10
2011-11-01,102796,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,11
2011-12-01,120605,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2011,12
2012-01-01,103152,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,1
2012-02-01,89092,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,2
2012-03-01,98333,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,3
2012-04-01,104003,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,4
2012-05-01,109264,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,5
2012-06-01,114343,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,6
2012-07-01,132680,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,7
2012-08-01,136454,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,8
2012-09-01,111577,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,9
2012-10-01,114973,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,10
2012-11-01,91017,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,11
2012-12-01,96651,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2012,12
2013-01-01,84399,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,1
2013-02-01,75856,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,2
2013-03-01,89638,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,3
2013-04-01,89552,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,4
2013-05-01,96083,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,5
2013-06-01,97950,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,6
2013-07-01,112232,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,7
2013-08-01,118742,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,8
2013-09-01,103638,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,9
2013-10-01,100104,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,10
2013-11-01,87073,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,11
2013-12-01,97617,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2013,12
2014-01-01,85754,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,1
2014-02-01,74850,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,2
2014-03-01,87134,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,3
2014-04-01,97243,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,4
2014-05-01,94821,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,5
2014-06-01,101156,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,6
2014-07-01,114279,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,7
2014-08-01,119286,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,8
2014-09-01,102304,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,9
2014-10-01,107766,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,10
2014-11-01,92361,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,11
2014-12-01,104488,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2014,12
2015-01-01,94317,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,1
2015-02-01,86888,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,2
2015-03-01,98625,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,3
2015-04-01,98488,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,4
2015-05-01,100459,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,5
2015-06-01,102050,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,6
2015-07-01,127579,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,7
2015-08-01,135800,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,8
2015-09-01,112346,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,9
2015-10-01,121990,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,10
2015-11-01,108163,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,11
2015-12-01,118965,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2015,12
2016-01-01,112530,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,1
2016-02-01,111771,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,2
2016-03-01,121748,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,3
2016-04-01,111162,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,4
2016-05-01,122272,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,5
2016-06-01,124521,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,6
2016-07-01,138788,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,7
2016-08-01,147501,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,8
2016-09-01,131737,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,9
2016-10-01,141557,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,10
2016-11-01,114887,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,11
2016-12-01,130498,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2016,12
2017-01-01,115878,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,1
2017-02-01,103552,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,2
2017-03-01,119149,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,3
2017-04-01,125481,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,4
2017-05-01,123614,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,5
2017-06-01,123602,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,6
2017-07-01,133146,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,7
2017-08-01,139317,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,8
2017-09-01,134463,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,9
2017-10-01,140678,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,10
2017-11-01,121250,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,11
2017-12-01,130319,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2017,12
2018-01-01,122651,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,1
2018-02-01,114280,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,2
2018-03-01,128448,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,3
2018-04-01,129724,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,4
2018-05-01,133531,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,5
2018-06-01,131979,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,6
2018-07-01,145579,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,7
2018-08-01,149928,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,8
2018-09-01,141962,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,9
2018-10-01,144080,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,10
2018-11-01,131772,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,11
2018-12-01,142631,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2018,12
2019-01-01,132059,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,1
2019-02-01,121472,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,2
2019-03-01,139368,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,3
2019-04-01,131832,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,4
2019-05-01,132872,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,5
2019-06-01,142948,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,6
2019-07-01,154806,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,7
2019-08-01,156023,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,8
2019-09-01,142825,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,9
2019-10-01,141275,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,10
2019-11-01,126041,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,11
2019-12-01,137585,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2019,12
2020-01-01,124892,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,1
2020-02-01,112034,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,2
2020-03-01,53829,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,3
2020-04-01,1618,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,4
2020-05-01,3727,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,5
2020-06-01,15446,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,6
2020-07-01,59868,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,7
2020-08-01,79968,GRAN CANARIA airport,ADOLFO SUAREZ MADRID-BARAJAS airport,Llegada,2020,8
